productId,category,material,craftType,quality,rawMaterialCost,laborCost,packagingCost,otherCost,totalCost,competitorPrice,averageMarketPrice,demandScore,sellingPrice
KS-PROD-1307,Woodcraft & Carvings,Rosewood,Wood Turning,Masterpiece,860.0,1650.0,60.0,80.0,2650.0,4360.0,4130.0,9,3510.0
KS-PROD-1308,Bags & Accessories,Golden Jute,Jute Stitching,Standard,350.0,340.0,70.0,80.0,840.0,1260.0,1190.0,5,1050.0
KS-PROD-1309,Pottery & Terracotta,Quartz Paste,Terracotta Modelling,Standard,280.0,940.0,90.0,60.0,1370.0,1900.0,2010.0,4,1700.0
KS-PROD-1310,Home Decor & Brassware,Terracotta,Sand Casting,Masterpiece,480.0,580.0,40.0,60.0,1160.0,1540.0,1650.0,7,1410.0
KS-PROD-1311,Woodcraft & Carvings,Sheesham Wood,Jaali Latticework,Fine Heritage,510.0,860.0,130.0,90.0,1590.0,2540.0,2470.0,5,2090.0
KS-PROD-1312,Jewellery & Brassware,Copper Alloy,Filigree,Fine Heritage,2300.0,4500.0,200.0,150.0,7150.0,13480.0,12700.0,10,10360.0
KS-PROD-1313,Woodcraft & Carvings,Rosewood,Jaali Latticework,Standard,600.0,1180.0,100.0,70.0,1950.0,2290.0,2360.0,2,2240.0
KS-PROD-1314,Jewellery & Brassware,Silver Filigree,Filigree,Masterpiece,2190.0,5850.0,140.0,90.0,8270.0,10870.0,11150.0,4,9800.0
KS-PROD-1315,Textiles & Embroidery,Wool,Block Printing,Fine Heritage,420.0,560.0,40.0,60.0,1080.0,1600.0,1530.0,3,1340.0
KS-PROD-1316,Bamboo & Cane Craft,Seagrass,Split Cane Weaving,Standard,420.0,410.0,40.0,60.0,930.0,1330.0,1390.0,5,1170.0
KS-PROD-1317,Textiles & Embroidery,Organic Cotton,Chikankari Stitching,Fine Heritage,310.0,410.0,80.0,80.0,880.0,1360.0,1440.0,8,1170.0
KS-PROD-1318,Handloom & Sarees,Chanderi Cotton,Pit Loom Weaving,Fine Heritage,3740.0,4940.0,80.0,80.0,8840.0,13980.0,13950.0,5,11660.0
KS-PROD-1319,Jewellery & Brassware,Copper Alloy,Lost-Wax Dokra Casting,Fine Heritage,1170.0,2780.0,250.0,140.0,4340.0,6800.0,6960.0,8,5750.0
KS-PROD-1320,Woodcraft & Carvings,Teak Wood,Chisel Carving,Fine Heritage,810.0,1490.0,50.0,30.0,2380.0,2970.0,3070.0,2,2740.0
KS-PROD-1321,Handloom & Sarees,Khadi,Pit Loom Weaving,Standard,3210.0,2660.0,80.0,100.0,6050.0,10690.0,11010.0,10,8710.0
KS-PROD-1322,Bamboo & Cane Craft,Golden Cane,Coiled Bamboo Weaving,Masterpiece,530.0,760.0,90.0,40.0,1420.0,1870.0,1830.0,4,1650.0
KS-PROD-1323,Textiles & Embroidery,Organic Cotton,Kantha Needlework,Fine Heritage,230.0,530.0,100.0,30.0,890.0,1650.0,1700.0,10,1330.0
KS-PROD-1324,Bags & Accessories,Golden Jute,Jute Stitching,Standard,440.0,250.0,60.0,30.0,780.0,1100.0,1130.0,3,970.0
KS-PROD-1325,Pottery & Terracotta,Terracotta,Blue Pottery Glazing,Fine Heritage,540.0,1330.0,130.0,60.0,2060.0,2460.0,2630.0,4,2370.0
KS-PROD-1326,Bags & Accessories,Burlap,Jute Stitching,Masterpiece,710.0,830.0,80.0,20.0,1640.0,2320.0,2230.0,5,1980.0
KS-PROD-1327,Home Decor & Brassware,Wrought Iron,Beaten Metal Hammering,Standard,300.0,430.0,90.0,60.0,880.0,1150.0,1230.0,6,1060.0
KS-PROD-1328,Home Decor & Brassware,Terracotta,Beaten Metal Hammering,Standard,190.0,310.0,50.0,60.0,610.0,890.0,830.0,4,740.0
KS-PROD-1329,Pottery & Terracotta,Terracotta,Blue Pottery Glazing,Masterpiece,300.0,1440.0,50.0,70.0,1860.0,2760.0,2740.0,6,2350.0
KS-PROD-1330,Bags & Accessories,Burlap,Jute Stitching,Fine Heritage,250.0,320.0,60.0,80.0,710.0,1030.0,1070.0,8,900.0
KS-PROD-1331,Bamboo & Cane Craft,Wild Bamboo,Split Cane Weaving,Fine Heritage,150.0,320.0,80.0,30.0,580.0,980.0,1050.0,10,820.0
KS-PROD-1332,Handloom & Sarees,Chanderi Cotton,Zari Booti Work,Standard,1590.0,3560.0,130.0,190.0,5470.0,7100.0,7470.0,4,6500.0
KS-PROD-1333,Handloom & Sarees,Mulberry Silk,Pit Loom Weaving,Masterpiece,1460.0,4540.0,210.0,190.0,6400.0,8200.0,8160.0,3,7380.0
KS-PROD-1334,Home Decor & Brassware,Terracotta,Sand Casting,Standard,420.0,240.0,80.0,20.0,760.0,980.0,920.0,2,870.0
KS-PROD-1335,Handloom & Sarees,Khadi,Jacquard Weaving,Fine Heritage,3440.0,1720.0,240.0,90.0,5490.0,6130.0,6450.0,1,6310.0
KS-PROD-1336,Jewellery & Brassware,Cast Brass,Filigree,Masterpiece,4980.0,3290.0,110.0,120.0,8500.0,11050.0,10730.0,3,9790.0
KS-PROD-1337,Textiles & Embroidery,Linen,Block Printing,Standard,280.0,470.0,80.0,30.0,860.0,1470.0,1580.0,10,1230.0
KS-PROD-1338,Home Decor & Brassware,Terracotta,Sand Casting,Fine Heritage,360.0,640.0,80.0,40.0,1120.0,2130.0,1970.0,9,1620.0
KS-PROD-1339,Bags & Accessories,Embroidered Silk,Hand Braiding,Fine Heritage,390.0,420.0,70.0,50.0,930.0,1090.0,1060.0,1,1070.0
KS-PROD-1340,Textiles & Embroidery,Linen,Kantha Needlework,Masterpiece,720.0,500.0,50.0,20.0,1290.0,1810.0,1960.0,8,1630.0
KS-PROD-1341,Home Decor & Brassware,Terracotta,Beaten Metal Hammering,Masterpiece,650.0,760.0,80.0,40.0,1530.0,2130.0,1970.0,4,1800.0
KS-PROD-1342,Bags & Accessories,Embroidered Silk,Hand Braiding,Fine Heritage,360.0,450.0,90.0,50.0,950.0,1570.0,1630.0,7,1310.0
KS-PROD-1343,Woodcraft & Carvings,Sheesham Wood,Jaali Latticework,Fine Heritage,230.0,860.0,90.0,80.0,1260.0,1750.0,1800.0,7,1550.0
KS-PROD-1344,Bags & Accessories,Golden Jute,Hand Braiding,Standard,240.0,240.0,90.0,30.0,600.0,740.0,710.0,2,690.0
KS-PROD-1345,Jewellery & Brassware,Cast Brass,Lost-Wax Dokra Casting,Masterpiece,2160.0,3900.0,80.0,110.0,6250.0,11130.0,10790.0,10,8820.0
KS-PROD-1346,Jewellery & Brassware,Silver Filigree,Lost-Wax Dokra Casting,Masterpiece,3690.0,5640.0,210.0,120.0,9660.0,15580.0,14690.0,9,12600.0
KS-PROD-1347,Handloom & Sarees,Mulberry Silk,Zari Booti Work,Fine Heritage,3230.0,2830.0,200.0,90.0,6350.0,8530.0,8930.0,3,7690.0
KS-PROD-1348,Home Decor & Brassware,Wrought Iron,Beaten Metal Hammering,Standard,120.0,290.0,100.0,30.0,540.0,940.0,880.0,10,740.0
KS-PROD-1349,Woodcraft & Carvings,Rosewood,Wood Turning,Masterpiece,490.0,1740.0,50.0,30.0,2310.0,2700.0,2680.0,1,2660.0
KS-PROD-1350,Handloom & Sarees,Mulberry Silk,Zari Booti Work,Standard,3300.0,2430.0,90.0,120.0,5940.0,10050.0,9170.0,6,7890.0
KS-PROD-1351,Bags & Accessories,Embroidered Silk,Hand Braiding,Masterpiece,570.0,600.0,80.0,70.0,1320.0,2240.0,2310.0,10,1850.0
KS-PROD-1352,Bamboo & Cane Craft,Golden Cane,Coiled Bamboo Weaving,Fine Heritage,370.0,370.0,70.0,50.0,860.0,1250.0,1220.0,7,1060.0
KS-PROD-1353,Jewellery & Brassware,Cast Brass,Lost-Wax Dokra Casting,Masterpiece,2180.0,5160.0,230.0,90.0,7660.0,11630.0,11120.0,3,9660.0
KS-PROD-1354,Textiles & Embroidery,Wool,Chikankari Stitching,Fine Heritage,330.0,370.0,40.0,30.0,770.0,1420.0,1370.0,8,1110.0
KS-PROD-1355,Textiles & Embroidery,Tussar Silk,Block Printing,Fine Heritage,530.0,270.0,60.0,20.0,880.0,1170.0,1220.0,6,1060.0
KS-PROD-1356,Bags & Accessories,Burlap,Jute Stitching,Fine Heritage,340.0,320.0,50.0,70.0,780.0,1070.0,1090.0,6,950.0
KS-PROD-1357,Home Decor & Brassware,Pure Brass,Sand Casting,Standard,130.0,480.0,40.0,50.0,700.0,1030.0,970.0,2,860.0
KS-PROD-1358,Woodcraft & Carvings,Sheesham Wood,Chisel Carving,Fine Heritage,330.0,470.0,150.0,60.0,1010.0,1480.0,1580.0,6,1300.0
KS-PROD-1359,Woodcraft & Carvings,Sandalwood,Jaali Latticework,Standard,180.0,800.0,150.0,70.0,1200.0,1910.0,1770.0,4,1540.0
KS-PROD-1360,Bags & Accessories,Golden Jute,Hand Braiding,Masterpiece,340.0,820.0,40.0,60.0,1260.0,1570.0,1530.0,3,1450.0
KS-PROD-1361,Jewellery & Brassware,Dokra Bronze,Filigree,Masterpiece,3390.0,3780.0,120.0,90.0,7380.0,12890.0,12400.0,7,10240.0
KS-PROD-1362,Bags & Accessories,Burlap,Hand Braiding,Masterpiece,340.0,690.0,90.0,50.0,1170.0,1860.0,1730.0,4,1500.0
KS-PROD-1363,Textiles & Embroidery,Organic Cotton,Kantha Needlework,Fine Heritage,200.0,270.0,40.0,60.0,570.0,740.0,670.0,2,660.0
KS-PROD-1364,Woodcraft & Carvings,Teak Wood,Wood Turning,Standard,330.0,570.0,80.0,50.0,1030.0,1550.0,1650.0,8,1350.0
KS-PROD-1365,Jewellery & Brassware,Dokra Bronze,Hand Engraving,Masterpiece,1380.0,2150.0,110.0,60.0,3700.0,5130.0,4820.0,1,4380.0
KS-PROD-1366,Home Decor & Brassware,Terracotta,Beaten Metal Hammering,Fine Heritage,450.0,410.0,80.0,40.0,980.0,1470.0,1390.0,3,1220.0
KS-PROD-1367,Home Decor & Brassware,Wrought Iron,Sand Casting,Standard,450.0,220.0,50.0,30.0,750.0,1130.0,1050.0,6,930.0
KS-PROD-1368,Bamboo & Cane Craft,Rattan,Split Cane Weaving,Standard,390.0,340.0,80.0,60.0,870.0,1370.0,1390.0,6,1150.0
KS-PROD-1369,Pottery & Terracotta,Clay,Terracotta Modelling,Masterpiece,440.0,610.0,120.0,90.0,1260.0,2000.0,2020.0,9,1670.0
KS-PROD-1370,Bamboo & Cane Craft,Rattan,Coiled Bamboo Weaving,Fine Heritage,610.0,520.0,50.0,80.0,1260.0,1810.0,1850.0,8,1580.0
KS-PROD-1371,Home Decor & Brassware,Pure Brass,Beaten Metal Hammering,Fine Heritage,590.0,700.0,70.0,30.0,1390.0,2150.0,2240.0,6,1840.0
KS-PROD-1372,Jewellery & Brassware,Silver Filigree,Filigree,Standard,3010.0,2970.0,180.0,110.0,6270.0,7130.0,7690.0,1,7210.0
KS-PROD-1373,Bags & Accessories,Cotton Canvas,Hand Braiding,Standard,270.0,580.0,90.0,40.0,980.0,1660.0,1800.0,9,1400.0
KS-PROD-1374,Jewellery & Brassware,Cast Brass,Hand Engraving,Masterpiece,2130.0,4570.0,130.0,70.0,6900.0,10350.0,10450.0,4,8830.0
KS-PROD-1375,Textiles & Embroidery,Organic Cotton,Chikankari Stitching,Masterpiece,280.0,710.0,40.0,60.0,1090.0,1500.0,1590.0,8,1350.0
KS-PROD-1376,Jewellery & Brassware,Dokra Bronze,Filigree,Fine Heritage,3270.0,2740.0,230.0,80.0,6320.0,8660.0,8190.0,3,7440.0
KS-PROD-1377,Jewellery & Brassware,Silver Filigree,Filigree,Masterpiece,3540.0,1720.0,250.0,180.0,5690.0,7060.0,7580.0,1,6630.0
KS-PROD-1378,Jewellery & Brassware,Dokra Bronze,Lost-Wax Dokra Casting,Fine Heritage,2140.0,3060.0,220.0,130.0,5550.0,8960.0,8610.0,9,7300.0
KS-PROD-1379,Jewellery & Brassware,Cast Brass,Hand Engraving,Standard,1750.0,2100.0,110.0,190.0,4150.0,5650.0,5480.0,1,4920.0
KS-PROD-1380,Handloom & Sarees,Silk Cotton,Pit Loom Weaving,Standard,1720.0,2520.0,200.0,80.0,4520.0,6600.0,6150.0,6,5510.0
KS-PROD-1381,Home Decor & Brassware,Pure Brass,Beaten Metal Hammering,Standard,170.0,430.0,60.0,60.0,720.0,1060.0,1010.0,2,890.0
KS-PROD-1382,Bags & Accessories,Burlap,Hand Braiding,Fine Heritage,450.0,300.0,30.0,50.0,830.0,950.0,1030.0,1,950.0
KS-PROD-1383,Textiles & Embroidery,Linen,Block Printing,Masterpiece,670.0,910.0,90.0,30.0,1700.0,2260.0,2210.0,2,1990.0
KS-PROD-1384,Handloom & Sarees,Mulberry Silk,Zari Booti Work,Fine Heritage,2870.0,3260.0,210.0,70.0,6410.0,8560.0,8270.0,1,7490.0
KS-PROD-1385,Bamboo & Cane Craft,Seagrass,Split Cane Weaving,Fine Heritage,140.0,250.0,100.0,60.0,550.0,810.0,760.0,3,680.0
KS-PROD-1386,Woodcraft & Carvings,Sandalwood,Jaali Latticework,Fine Heritage,980.0,1470.0,90.0,60.0,2600.0,3420.0,3700.0,5,3150.0
KS-PROD-1387,Jewellery & Brassware,Silver Filigree,Lost-Wax Dokra Casting,Masterpiece,1630.0,2060.0,170.0,140.0,4000.0,4650.0,4960.0,2,4600.0
KS-PROD-1388,Jewellery & Brassware,Silver Filigree,Hand Engraving,Standard,1290.0,1560.0,220.0,80.0,3150.0,4640.0,4390.0,5,3880.0
KS-PROD-1389,Handloom & Sarees,Chanderi Cotton,Jacquard Weaving,Masterpiece,2490.0,5700.0,210.0,60.0,8460.0,11890.0,12130.0,7,10430.0
KS-PROD-1390,Pottery & Terracotta,Terracotta,Wheel Pottery,Standard,770.0,810.0,60.0,60.0,1700.0,2920.0,2940.0,8,2380.0
KS-PROD-1391,Handloom & Sarees,Chanderi Cotton,Pit Loom Weaving,Masterpiece,5170.0,5700.0,120.0,100.0,11090.0,15590.0,15250.0,3,13450.0
KS-PROD-1392,Handloom & Sarees,Silk Cotton,Zari Booti Work,Standard,2770.0,1290.0,210.0,170.0,4440.0,7010.0,7060.0,9,5870.0
KS-PROD-1393,Jewellery & Brassware,Dokra Bronze,Hand Engraving,Masterpiece,2240.0,3460.0,180.0,110.0,5990.0,9110.0,9640.0,9,7890.0
KS-PROD-1394,Home Decor & Brassware,Wrought Iron,Beaten Metal Hammering,Standard,350.0,550.0,80.0,40.0,1020.0,1940.0,1770.0,10,1470.0
KS-PROD-1395,Home Decor & Brassware,Terracotta,Beaten Metal Hammering,Masterpiece,230.0,360.0,70.0,30.0,690.0,830.0,890.0,4,790.0
KS-PROD-1396,Bamboo & Cane Craft,Wild Bamboo,Coiled Bamboo Weaving,Masterpiece,400.0,910.0,50.0,30.0,1390.0,1840.0,1750.0,1,1610.0
KS-PROD-1397,Pottery & Terracotta,Stoneware,Wheel Pottery,Fine Heritage,360.0,480.0,120.0,80.0,1040.0,1500.0,1510.0,6,1300.0
KS-PROD-1398,Jewellery & Brassware,Copper Alloy,Filigree,Standard,3120.0,1350.0,150.0,80.0,4700.0,7120.0,6530.0,4,5820.0
KS-PROD-1399,Home Decor & Brassware,Pure Brass,Beaten Metal Hammering,Standard,270.0,220.0,80.0,70.0,640.0,990.0,1040.0,8,850.0
KS-PROD-1400,Handloom & Sarees,Chanderi Cotton,Pit Loom Weaving,Fine Heritage,1940.0,2780.0,80.0,170.0,4970.0,7620.0,7610.0,9,6420.0
KS-PROD-1401,Jewellery & Brassware,Dokra Bronze,Hand Engraving,Standard,2660.0,1750.0,160.0,110.0,4680.0,6210.0,6220.0,3,5520.0
KS-PROD-1402,Woodcraft & Carvings,Sheesham Wood,Chisel Carving,Masterpiece,720.0,710.0,140.0,70.0,1640.0,2110.0,2010.0,3,1890.0
KS-PROD-1403,Jewellery & Brassware,Cast Brass,Hand Engraving,Masterpiece,3400.0,2890.0,150.0,60.0,6500.0,7620.0,7850.0,2,7470.0
KS-PROD-1404,Bamboo & Cane Craft,Golden Cane,Split Cane Weaving,Masterpiece,160.0,900.0,50.0,60.0,1170.0,1900.0,1940.0,9,1590.0
KS-PROD-1405,Bags & Accessories,Cotton Canvas,Jute Stitching,Standard,390.0,470.0,60.0,60.0,980.0,1500.0,1450.0,5,1250.0
KS-PROD-1406,Textiles & Embroidery,Tussar Silk,Block Printing,Fine Heritage,440.0,690.0,50.0,70.0,1250.0,1800.0,1870.0,6,1580.0
KS-PROD-1407,Textiles & Embroidery,Wool,Kantha Needlework,Fine Heritage,600.0,200.0,40.0,50.0,890.0,1210.0,1120.0,3,1030.0
KS-PROD-1408,Bamboo & Cane Craft,Rattan,Split Cane Weaving,Masterpiece,770.0,280.0,80.0,80.0,1210.0,1970.0,2050.0,8,1660.0
KS-PROD-1409,Bamboo & Cane Craft,Golden Cane,Split Cane Weaving,Standard,110.0,160.0,70.0,30.0,370.0,590.0,550.0,5,480.0
KS-PROD-1410,Bamboo & Cane Craft,Wild Bamboo,Split Cane Weaving,Standard,340.0,190.0,50.0,60.0,640.0,850.0,810.0,4,740.0
KS-PROD-1411,Woodcraft & Carvings,Sheesham Wood,Jaali Latticework,Standard,670.0,1090.0,60.0,70.0,1890.0,2770.0,2860.0,4,2410.0
KS-PROD-1412,Home Decor & Brassware,Wrought Iron,Beaten Metal Hammering,Fine Heritage,400.0,280.0,80.0,80.0,840.0,1280.0,1320.0,10,1100.0
KS-PROD-1413,Woodcraft & Carvings,Teak Wood,Chisel Carving,Masterpiece,280.0,650.0,130.0,40.0,1100.0,1640.0,1580.0,5,1380.0
KS-PROD-1414,Bamboo & Cane Craft,Golden Cane,Coiled Bamboo Weaving,Standard,390.0,480.0,60.0,70.0,1000.0,1550.0,1550.0,5,1300.0
KS-PROD-1415,Handloom & Sarees,Mulberry Silk,Zari Booti Work,Fine Heritage,1030.0,2580.0,170.0,150.0,3930.0,5990.0,5660.0,7,4950.0
KS-PROD-1416,Bamboo & Cane Craft,Wild Bamboo,Coiled Bamboo Weaving,Fine Heritage,180.0,320.0,90.0,40.0,630.0,1200.0,1110.0,9,910.0
KS-PROD-1417,Textiles & Embroidery,Wool,Kantha Needlework,Masterpiece,490.0,630.0,100.0,50.0,1270.0,2360.0,2360.0,10,1870.0
KS-PROD-1418,Textiles & Embroidery,Linen,Chikankari Stitching,Standard,470.0,510.0,90.0,30.0,1100.0,1580.0,1550.0,5,1350.0
KS-PROD-1419,Handloom & Sarees,Silk Cotton,Jacquard Weaving,Standard,3230.0,1610.0,200.0,190.0,5230.0,6700.0,6760.0,2,6060.0
KS-PROD-1420,Woodcraft & Carvings,Sheesham Wood,Wood Turning,Standard,500.0,470.0,60.0,90.0,1120.0,2060.0,2020.0,9,1620.0
KS-PROD-1421,Handloom & Sarees,Mulberry Silk,Jacquard Weaving,Masterpiece,1590.0,3920.0,100.0,90.0,5700.0,8450.0,8870.0,9,7360.0
KS-PROD-1422,Home Decor & Brassware,Bell Metal,Sand Casting,Standard,420.0,250.0,70.0,50.0,790.0,1350.0,1360.0,10,1100.0
KS-PROD-1423,Handloom & Sarees,Chanderi Cotton,Zari Booti Work,Standard,2640.0,3980.0,140.0,50.0,6810.0,9300.0,8780.0,1,8000.0
KS-PROD-1424,Pottery & Terracotta,Clay,Wheel Pottery,Fine Heritage,320.0,1190.0,110.0,40.0,1660.0,2450.0,2300.0,4,2040.0
KS-PROD-1425,Bags & Accessories,Embroidered Silk,Jute Stitching,Masterpiece,620.0,650.0,80.0,80.0,1430.0,1980.0,2100.0,6,1770.0
KS-PROD-1426,Jewellery & Brassware,Silver Filigree,Hand Engraving,Standard,1030.0,3420.0,180.0,140.0,4770.0,7510.0,7410.0,8,6240.0
KS-PROD-1427,Handloom & Sarees,Mulberry Silk,Pit Loom Weaving,Fine Heritage,2690.0,4180.0,130.0,120.0,7120.0,10920.0,11810.0,9,9520.0
KS-PROD-1428,Pottery & Terracotta,Clay,Blue Pottery Glazing,Fine Heritage,910.0,760.0,110.0,40.0,1820.0,2770.0,2920.0,9,2400.0
KS-PROD-1429,Home Decor & Brassware,Pure Brass,Sand Casting,Fine Heritage,200.0,340.0,50.0,40.0,630.0,800.0,750.0,1,720.0
KS-PROD-1430,Home Decor & Brassware,Pure Brass,Sand Casting,Masterpiece,450.0,520.0,50.0,60.0,1080.0,1960.0,1900.0,10,1540.0
KS-PROD-1431,Pottery & Terracotta,Terracotta,Wheel Pottery,Standard,190.0,1010.0,140.0,90.0,1430.0,2090.0,2220.0,5,1840.0
KS-PROD-1432,Pottery & Terracotta,Quartz Paste,Blue Pottery Glazing,Masterpiece,490.0,1650.0,70.0,100.0,2310.0,3910.0,4050.0,8,3240.0
KS-PROD-1433,Bamboo & Cane Craft,Rattan,Coiled Bamboo Weaving,Masterpiece,560.0,510.0,50.0,60.0,1180.0,1690.0,1640.0,3,1440.0
KS-PROD-1434,Jewellery & Brassware,Dokra Bronze,Filigree,Masterpiece,3940.0,4600.0,130.0,90.0,8760.0,10060.0,10100.0,1,10070.0
KS-PROD-1435,Woodcraft & Carvings,Sandalwood,Wood Turning,Masterpiece,1080.0,1020.0,60.0,100.0,2260.0,3220.0,2990.0,5,2710.0
KS-PROD-1436,Home Decor & Brassware,Wrought Iron,Beaten Metal Hammering,Standard,240.0,490.0,80.0,70.0,880.0,1060.0,1000.0,1,1010.0
KS-PROD-1437,Textiles & Embroidery,Linen,Chikankari Stitching,Masterpiece,270.0,370.0,90.0,60.0,790.0,980.0,1000.0,2,910.0
KS-PROD-1438,Jewellery & Brassware,Silver Filigree,Filigree,Masterpiece,5260.0,3940.0,240.0,50.0,9490.0,13650.0,13840.0,4,11840.0
KS-PROD-1439,Woodcraft & Carvings,Sandalwood,Jaali Latticework,Masterpiece,1210.0,1070.0,130.0,30.0,2440.0,3480.0,3330.0,6,2960.0
KS-PROD-1440,Pottery & Terracotta,Quartz Paste,Wheel Pottery,Standard,750.0,450.0,130.0,50.0,1380.0,2150.0,2200.0,9,1820.0
KS-PROD-1441,Handloom & Sarees,Khadi,Jacquard Weaving,Standard,2980.0,3400.0,100.0,160.0,6640.0,11380.0,10840.0,8,9060.0
KS-PROD-1442,Handloom & Sarees,Silk Cotton,Jacquard Weaving,Standard,1450.0,1180.0,200.0,120.0,2950.0,3780.0,3860.0,3,3430.0
KS-PROD-1443,Bamboo & Cane Craft,Wild Bamboo,Split Cane Weaving,Standard,390.0,580.0,90.0,60.0,1120.0,2060.0,1880.0,9,1570.0
KS-PROD-1444,Home Decor & Brassware,Pure Brass,Beaten Metal Hammering,Masterpiece,690.0,780.0,80.0,50.0,1600.0,1670.0,1750.0,1,1840.0
KS-PROD-1445,Pottery & Terracotta,Clay,Blue Pottery Glazing,Standard,370.0,640.0,100.0,90.0,1200.0,2120.0,2200.0,9,1730.0
KS-PROD-1446,Home Decor & Brassware,Wrought Iron,Beaten Metal Hammering,Masterpiece,590.0,420.0,50.0,80.0,1140.0,1720.0,1590.0,2,1410.0
KS-PROD-1447,Pottery & Terracotta,Terracotta,Terracotta Modelling,Fine Heritage,680.0,720.0,140.0,40.0,1580.0,2360.0,2510.0,10,2060.0
KS-PROD-1448,Jewellery & Brassware,Cast Brass,Filigree,Fine Heritage,1760.0,2660.0,160.0,180.0,4760.0,8420.0,7660.0,10,6510.0
KS-PROD-1449,Bamboo & Cane Craft,Golden Cane,Coiled Bamboo Weaving,Standard,340.0,380.0,40.0,50.0,810.0,1100.0,1180.0,6,1000.0
KS-PROD-1450,Jewellery & Brassware,Cast Brass,Filigree,Masterpiece,4830.0,2810.0,170.0,110.0,7920.0,10640.0,10300.0,1,9300.0
KS-PROD-1451,Textiles & Embroidery,Organic Cotton,Block Printing,Fine Heritage,340.0,730.0,80.0,50.0,1200.0,1330.0,1410.0,2,1380.0
KS-PROD-1452,Pottery & Terracotta,Clay,Wheel Pottery,Standard,490.0,440.0,90.0,90.0,1110.0,1600.0,1510.0,2,1350.0
KS-PROD-1453,Home Decor & Brassware,Terracotta,Beaten Metal Hammering,Standard,230.0,490.0,40.0,30.0,790.0,1020.0,1040.0,4,920.0
KS-PROD-1454,Pottery & Terracotta,Stoneware,Blue Pottery Glazing,Masterpiece,420.0,1230.0,100.0,90.0,1840.0,3150.0,3040.0,7,2520.0
KS-PROD-1455,Woodcraft & Carvings,Teak Wood,Wood Turning,Fine Heritage,420.0,1460.0,60.0,50.0,1990.0,3050.0,3000.0,9,2560.0
KS-PROD-1456,Bags & Accessories,Cotton Canvas,Hand Braiding,Fine Heritage,240.0,670.0,90.0,60.0,1060.0,1530.0,1650.0,9,1360.0
KS-PROD-1457,Bamboo & Cane Craft,Seagrass,Coiled Bamboo Weaving,Standard,140.0,320.0,80.0,20.0,560.0,750.0,680.0,1,640.0
KS-PROD-1458,Handloom & Sarees,Chanderi Cotton,Zari Booti Work,Masterpiece,2000.0,1470.0,250.0,200.0,3920.0,7200.0,7250.0,10,5740.0
KS-PROD-1459,Home Decor & Brassware,Bell Metal,Beaten Metal Hammering,Masterpiece,550.0,760.0,80.0,60.0,1450.0,2180.0,2150.0,8,1840.0
KS-PROD-1460,Woodcraft & Carvings,Sandalwood,Wood Turning,Fine Heritage,700.0,990.0,60.0,70.0,1820.0,2400.0,2380.0,5,2130.0
KS-PROD-1461,Jewellery & Brassware,Dokra Bronze,Lost-Wax Dokra Casting,Standard,1090.0,3500.0,220.0,80.0,4890.0,6880.0,6900.0,3,5990.0
KS-PROD-1462,Pottery & Terracotta,Stoneware,Blue Pottery Glazing,Masterpiece,260.0,1210.0,70.0,70.0,1610.0,3020.0,2760.0,8,2290.0
KS-PROD-1463,Pottery & Terracotta,Stoneware,Wheel Pottery,Masterpiece,450.0,1210.0,150.0,50.0,1860.0,3170.0,3050.0,10,2540.0
KS-PROD-1464,Textiles & Embroidery,Organic Cotton,Chikankari Stitching,Standard,360.0,400.0,30.0,70.0,860.0,1440.0,1330.0,5,1140.0
KS-PROD-1465,Home Decor & Brassware,Pure Brass,Sand Casting,Masterpiece,510.0,540.0,30.0,70.0,1150.0,1590.0,1500.0,3,1360.0
KS-PROD-1466,Woodcraft & Carvings,Rosewood,Wood Turning,Fine Heritage,260.0,970.0,110.0,50.0,1390.0,1850.0,1930.0,2,1670.0
KS-PROD-1467,Bags & Accessories,Burlap,Jute Stitching,Masterpiece,670.0,850.0,80.0,70.0,1670.0,2810.0,2560.0,6,2210.0
KS-PROD-1468,Handloom & Sarees,Chanderi Cotton,Pit Loom Weaving,Fine Heritage,2350.0,1700.0,180.0,170.0,4400.0,7630.0,7050.0,9,5970.0
KS-PROD-1469,Pottery & Terracotta,Terracotta,Terracotta Modelling,Standard,150.0,880.0,100.0,70.0,1200.0,1590.0,1710.0,7,1460.0
KS-PROD-1470,Home Decor & Brassware,Terracotta,Sand Casting,Standard,370.0,520.0,50.0,80.0,1020.0,1050.0,1130.0,1,1170.0
KS-PROD-1471,Pottery & Terracotta,Quartz Paste,Wheel Pottery,Fine Heritage,700.0,400.0,120.0,30.0,1250.0,2230.0,2070.0,7,1730.0
KS-PROD-1472,Bamboo & Cane Craft,Rattan,Split Cane Weaving,Masterpiece,240.0,740.0,50.0,40.0,1070.0,1410.0,1410.0,1,1260.0
KS-PROD-1473,Jewellery & Brassware,Copper Alloy,Lost-Wax Dokra Casting,Standard,2730.0,2290.0,100.0,110.0,5230.0,8710.0,8480.0,7,7060.0
KS-PROD-1474,Textiles & Embroidery,Tussar Silk,Chikankari Stitching,Standard,400.0,370.0,70.0,50.0,890.0,1670.0,1520.0,7,1270.0
KS-PROD-1475,Handloom & Sarees,Chanderi Cotton,Pit Loom Weaving,Fine Heritage,4160.0,3740.0,120.0,200.0,8220.0,10330.0,10740.0,4,9520.0
